speaker,emotion,file_id,text,wav_path,npy_path
0011,Sad,0011_001228,And vowed he'd change the pigtail's place.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001228.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001228.npy
0011,Sad,0011_001229,Daisy creams with pink edges.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001229.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001229.npy
0011,Sad,0011_001230,Toast from the bread fruit tree.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001230.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001230.npy
0011,Sad,0011_001231,"First, issue a reward.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001231.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001231.npy
0011,Sad,0011_001232,Age forty five if a day a lie.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001232.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001232.npy
0011,Sad,0011_001233,Fresh pain seized Paul's body.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001233.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001233.npy
0011,Sad,0011_001234,"We have been fine, haven't we?",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001234.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001234.npy
0011,Sad,0011_001235,The new born baby is stolen as we go.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001235.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001235.npy
0011,Sad,0011_001236,She jump at the tail and bite it savagely.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001236.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001236.npy
0011,Sad,0011_001237,An hour out of Guildford town.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001237.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001237.npy
0011,Sad,0011_001238,Now quicker the fiddle went.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001238.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001238.npy
0011,Sad,0011_001239,When such wanderers meet.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001239.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001239.npy
0011,Sad,0011_001240,And they were sandy yellow brownish all over.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001240.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001240.npy
0011,Sad,0011_001241,I make her quite nervy at times.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001241.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001241.npy
0011,Sad,0011_001242,I have had to grow old.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001242.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001242.npy
0011,Sad,0011_001243,Please hire me after you.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001243.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001243.npy
0011,Sad,0011_001244,"Yes, I miss her.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001244.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001244.npy
0011,Sad,0011_001245,A boat put out on the bay.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001245.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001245.npy
0011,Sad,0011_001246,Clear are your eyes and bright your breath!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001246.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001246.npy
0011,Sad,0011_001247,"Fur flew through the air, teeth gnashed.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001247.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001247.npy
0011,Sad,0011_001248,I'd shoot myself. a pause.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001248.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001248.npy
0011,Sad,0011_001249,Captain Tom receives an angry letter.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001249.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001249.npy
0011,Sad,0011_001250,That cloth does not look like worth much!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001250.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001250.npy
0011,Surprise,0011_001401,"The nine the eggs, I keep.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001401.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001401.npy
0011,Surprise,0011_001402,"I did go, and made many prisoners.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001402.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001402.npy
0011,Surprise,0011_001403,That I owe my thanks to you.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001403.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001403.npy
0011,Surprise,0011_001404,They went up to the dark mass job had pointed out.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001404.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001404.npy
0011,Surprise,0011_001405,Clear than clear water!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001405.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001405.npy
0011,Surprise,0011_001406,Andy what's the guy to the gimble.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001406.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001406.npy
0011,Surprise,0011_001407,I'm as bad as I can be.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001407.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001407.npy
0011,Surprise,0011_001408,That was his chief thought.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001408.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001408.npy
0011,Surprise,0011_001409,On the twenty second of last march.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001409.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001409.npy
0011,Surprise,0011_001410,A nauseous draught.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001410.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001410.npy
0011,Surprise,0011_001411,Chapter ten a warm welcome.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001411.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001411.npy
0011,Surprise,0011_001412,Her shoes were like fishes.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001412.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001412.npy
0011,Surprise,0011_001413,I have bunburyed all over goat on two separate occasions.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001413.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001413.npy
0011,Surprise,0011_001414,Annie please please don't hurt me!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001414.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001414.npy
0011,Surprise,0011_001415,Poor Tom is now dead!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001415.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001415.npy
0011,Surprise,0011_001416,"Mister share man, I move for a division.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001416.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001416.npy
0011,Surprise,0011_001417,Why has the egg not broken?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001417.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001417.npy
0011,Surprise,0011_001418,Then sadly it is much farther.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001418.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001418.npy
0011,Surprise,0011_001419,At the end of four.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001419.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001419.npy
0011,Surprise,0011_001420,At the roots of a bush of a grass.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001420.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001420.npy
0011,Surprise,0011_001421,As rich as Peter's son in law!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001421.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001421.npy
0011,Surprise,0011_001422,And what are doves. And what are doves.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001422.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001422.npy
0011,Surprise,0011_001423,I thought you meant how old are you?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001423.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001423.npy
0011,Surprise,0011_001424,The football teams give a tea party.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001424.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001424.npy
0011,Surprise,0011_001425,She is now choosing skirt to wear.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001425.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001425.npy
0011,Surprise,0011_001426,Let's make the noise of a snake.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001426.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001426.npy
0011,Surprise,0011_001427,Monster made a deep bow.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001427.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001427.npy
0011,Surprise,0011_001428,"She had said, so that one could keep up a conversation!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001428.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001428.npy
0011,Surprise,0011_001429,Rat came and replied on the leaves.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001429.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001429.npy
0011,Surprise,0011_001430,Must a name mean something?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001430.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001430.npy
0011,Surprise,0011_001431,All smile were real and the happier the more sincere .,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001431.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001431.npy
0011,Surprise,0011_001432,Who is been repeating all that hard stuff to you?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001432.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001432.npy
0011,Surprise,0011_001433,This used to be Jerry's occupation.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001433.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001433.npy
0011,Surprise,0011_001434,A divine wrath made her blue eyes awful.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001434.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001434.npy
0011,Surprise,0011_001435,The name really is an agedaged man.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001435.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001435.npy
0011,Surprise,0011_001436,How I hate this foul pool!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001436.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001436.npy
0011,Surprise,0011_001437,I think it'll encourage me.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001437.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001437.npy
0011,Surprise,0011_001438,"Hold up my chin, slow and solid.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001438.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001438.npy
0011,Surprise,0011_001439,Our thanks to God's oath.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001439.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001439.npy
0011,Surprise,0011_001440,In which fox loses a tail and its elder sister finds one.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001440.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001440.npy
0011,Surprise,0011_001441,I chose the right way.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001441.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001441.npy
0011,Surprise,0011_001442,She may mind ye of her.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001442.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001442.npy
0011,Surprise,0011_001443,Story twenty nine a boy and a monkey.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001443.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001443.npy
0011,Surprise,0011_001444,Take courage all isn't lost yet.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001444.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001444.npy
0011,Surprise,0011_001445,The nastiest things they saw were the cobwebs.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001445.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001445.npy
0011,Surprise,0011_001446,They'd never know I'd regular ran away.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001446.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001446.npy
0011,Surprise,0011_001447,please excuse me.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001447.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001447.npy
0011,Surprise,0011_001448,"You are not a runaway,who are you?",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001448.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001448.npy
0011,Surprise,0011_001449,Then we all say aha!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001449.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001449.npy
0011,Surprise,0011_001450,Rabbit gave dog a hurrying up sort of nudge.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001450.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001450.npy
0011,Surprise,0011_001451,Said the American to Chinese.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001451.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001451.npy
0011,Surprise,0011_001452,"From August eighteenth, of their divorce.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001452.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001452.npy
0011,Surprise,0011_001453,He was still in the forest!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001453.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001453.npy
0011,Surprise,0011_001454,Are you a regular darkey really?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001454.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001454.npy
0011,Surprise,0011_001455,A deafening chirruping rent the air.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001455.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001455.npy
0011,Surprise,0011_001456,Your midget wife can never sing a song.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001456.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001456.npy
0011,Surprise,0011_001457,Hannibal came to see you.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001457.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001457.npy
0011,Surprise,0011_001458,The octopus has eight legs.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001458.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001458.npy
0011,Surprise,0011_001459,Zero four three a silver shilling is journey.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001459.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001459.npy
0011,Surprise,0011_001460,That I am a born nurse.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001460.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001460.npy
0011,Surprise,0011_001461,"Midyear is day, shire year.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001461.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001461.npy
0011,Surprise,0011_001462,"Tom, went on eeyore gloomily.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001462.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001462.npy
0011,Surprise,0011_001463,Asteroid three hundred and twenty five.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001463.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001463.npy
0011,Surprise,0011_001464,And we are so thirsty!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001464.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001464.npy
0011,Surprise,0011_001465,Tom could hardly speak for laughing.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001465.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001465.npy
0011,Surprise,0011_001466,Shall we let barbara in?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001466.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001466.npy
0011,Surprise,0011_001467,"I suppose no, it doesn't!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001467.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001467.npy
0011,Surprise,0011_001468,I do not eat bread.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001468.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001468.npy
0011,Surprise,0011_001469,"Not much use is it, sam?",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001469.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001469.npy
0011,Surprise,0011_001470,Tom now let our arrows fly!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001470.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001470.npy
0011,Surprise,0011_001471,She was born on april nineteen forty three.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001471.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001471.npy
0011,Surprise,0011_001472,"How are you, dear child?",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001472.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001472.npy
0011,Surprise,0011_001473,how suspicious this fox.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001473.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Surprise\0011_001473.npy
